    0.333795     -4.54954
    0.340762     -4.55804
    0.347729     -4.56014
    0.354696     -4.56194
    0.361664     -4.56254
    0.361664     -4.56254
    0.368631     -4.56244
    0.375598     -4.56154
    0.382565     -4.55844
    0.389533     -4.64514
      0.3965     -4.70074
    0.403467     -4.77634
    0.410435     -4.87204
    0.417402     -4.98674
    0.424369     -5.11664
    0.431336     -5.25554
    0.438304     -5.39764
    0.445271     -5.53264
    0.452238     -5.65864
    0.459205     -5.76424
    0.466173     -5.84724
     0.47314     -5.90474
    0.480107     -5.94204
    0.487075     -5.96214
    0.494042     -5.97014
    0.494042     -5.97014
    0.503895     -5.95474
    0.513748     -5.91814
    0.523601     -5.85814
    0.533455     -5.77514
    0.543308     -5.67374
    0.553161     -5.55544
    0.563014     -5.40574
    0.572867     -5.13544
    0.582721     -4.84754
    0.592574     -4.55184
    0.602427     -4.52194
     0.61228     -4.50734
    0.622133     -4.49314
    0.631987     -4.47904
     0.64184     -4.46684
    0.651693     -4.45604
    0.661546     -4.44804
    0.671399     -4.44254
    0.681253     -4.44084

           0     -5.25204
   0.0120677     -5.26784
   0.0241353     -5.31084
    0.036203     -5.37084
   0.0482706     -5.42004
   0.0603383     -5.42234
    0.072406     -5.33324
   0.0844736     -5.14294
   0.0965413     -4.88054
    0.108609     -4.65544
    0.120677     -4.47414
    0.132744     -4.26584
    0.144812     -4.03394
     0.15688     -3.78074
    0.168947     -3.51294
    0.181015     -3.24184
    0.193083     -2.98444
     0.20515     -2.76174
    0.217218     -2.60774
    0.229286     -2.55184
    0.229286     -2.55184
    0.236253     -2.56544
     0.24322     -2.60534
    0.250187     -2.66884
    0.257155     -2.75184
    0.264122     -2.84994
    0.271089     -2.95724
    0.278056     -3.07114
    0.285024     -3.18484
    0.291991     -3.29724
    0.298958     -3.40454
    0.305926     -3.50534
    0.312893     -3.59824
     0.31986     -3.68114
    0.326827     -3.75414
    0.333795     -3.81314
    0.340762     -3.86404
    0.347729     -3.89894
    0.354696     -3.92024
    0.361664     -3.92744
    0.361664     -3.92744
    0.368631     -4.10194
    0.375598     -4.30514
    0.382565     -4.51434
    0.389533     -4.55834
      0.3965     -4.55764
    0.403467     -4.55774
    0.410435     -4.55714
    0.417402     -4.55664
